pilot_index,image_id,class_name,true_label,true_class_id,clean_predicted_label,clean_predicted_class_id,clean_confidence,corruption_type,severity,random_seed,original_width,original_height,relative_image_path,original_path,corrupted_path
150,171,003.Sooty_Albatross,2,3,2,3,0.9237884879112244,brightness,3,2747865766,500,330,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0036_796387.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\003.Sooty_Albatross\171_Sooty_Albatross_0036_796387.jpg
150,171,003.Sooty_Albatross,2,3,2,3,0.9237884879112244,brightness,5,826988977,500,330,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0036_796387.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\003.Sooty_Albatross\171_Sooty_Albatross_0036_796387.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,gaussian_noise,1,3401993254,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,gaussian_noise,3,3622401175,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,gaussian_noise,5,1863742859,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,motion_blur,1,2910827453,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,motion_blur,3,146292145,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,motion_blur,5,3059007359,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,brightness,1,3668186995,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,brightness,3,2311396083,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
151,2846,050.Eared_Grebe,49,50,49,50,0.2078675031661987,brightness,5,2822314118,500,375,050.Eared_Grebe/Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\050.Eared_Grebe\Eared_Grebe_0018_34357.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\050.Eared_Grebe\2846_Eared_Grebe_0018_34357.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,gaussian_noise,1,2417686022,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,gaussian_noise,3,539028845,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,gaussian_noise,5,3386827997,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,motion_blur,1,3075878867,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,motion_blur,3,4145235014,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,motion_blur,5,2695075426,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,brightness,1,950117050,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,brightness,3,2012379012,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
152,1089,020.Yellow_breasted_Chat,19,20,19,20,0.808087170124054,brightness,5,3125245615,280,227,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\020.Yellow_breasted_Chat\Yellow_Breasted_Chat_0081_21829.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\020.Yellow_breasted_Chat\1089_Yellow_Breasted_Chat_0081_21829.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,gaussian_noise,1,563584399,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,gaussian_noise,3,3399383611,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,gaussian_noise,5,2679016713,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,motion_blur,1,525200331,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,motion_blur,3,3660240945,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,motion_blur,5,2024410399,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,brightness,1,3680130268,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,brightness,3,190637712,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
153,422,008.Rhinoceros_Auklet,7,8,7,8,0.8744001984596252,brightness,5,1889214742,500,333,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\008.Rhinoceros_Auklet\Rhinoceros_Auklet_0022_2170.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\008.Rhinoceros_Auklet\422_Rhinoceros_Auklet_0022_2170.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,gaussian_noise,1,2437355276,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,gaussian_noise,3,2550023459,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,gaussian_noise,5,2355254432,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,motion_blur,1,1590800498,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,motion_blur,3,4262391559,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,motion_blur,5,1591190842,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,brightness,1,798716397,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,brightness,3,2603235860,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
154,10990,187.American_Three_toed_Woodpecker,186,187,186,187,0.7109633684158325,brightness,5,3223655272,500,332,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\187.American_Three_toed_Woodpecker\American_Three_Toed_Woodpecker_0023_179909.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\187.American_Three_toed_Woodpecker\10990_American_Three_Toed_Woodpecker_0023_179909.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,gaussian_noise,1,3599533136,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,gaussian_noise,3,3739925409,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,gaussian_noise,5,184917419,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,motion_blur,1,2164631152,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,motion_blur,3,389678388,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,motion_blur,5,3630068343,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,brightness,1,1597385730,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,brightness,3,751017317,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
155,8649,148.Green_tailed_Towhee,147,148,147,148,0.9269579648971558,brightness,5,1137100197,500,389,148.Green_tailed_Towhee/Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\148.Green_tailed_Towhee\Green_Tailed_Towhee_0035_154888.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\148.Green_tailed_Towhee\8649_Green_Tailed_Towhee_0035_154888.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,gaussian_noise,1,2370262230,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,gaussian_noise,3,2719537088,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,gaussian_noise,5,3848826605,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,motion_blur,1,411862319,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,motion_blur,3,3490269808,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,motion_blur,5,459027605,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,brightness,1,3450048983,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,brightness,3,2080519371,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
156,65,002.Laysan_Albatross,1,2,1,2,0.9193962216377258,brightness,5,3545195560,332,500,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\002.Laysan_Albatross\Laysan_Albatross_0070_788.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\002.Laysan_Albatross\65_Laysan_Albatross_0070_788.jpg
157,5223,090.Red_breasted_Merganser,89,90,89,90,0.9343836903572084,gaussian_noise,1,657006566,500,320,090.Red_breasted_Merganser/Red_Breasted_Merganser_0061_79453.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\090.Red_breasted_Merganser\Red_Breasted_Merganser_0061_79453.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\090.Red_breasted_Merganser\5223_Red_Breasted_Merganser_0061_79453.jpg
