image_id,image_path,class_id,is_train,x,y,width,height
2749,048.European_Goldfinch/European_Goldfinch_0052_33082.jpg,48,1,269.0,84.0,157.0,256.0
4154,072.Pomarine_Jaeger/Pomarine_Jaeger_0060_795756.jpg,72,1,62.0,50.0,393.0,250.0
4433,076.Dark_eyed_Junco/Dark_Eyed_Junco_0026_68061.jpg,76,1,72.0,67.0,426.0,332.0
8286,142.Black_Tern/Black_Tern_0090_143880.jpg,142,1,35.0,100.0,450.0,215.0
10271,175.Pine_Warbler/Pine_Warbler_0102_171147.jpg,175,1,80.0,73.0,301.0,246.0
5080,087.Mallard/Mallard_0111_76722.jpg,87,1,78.0,22.0,293.0,309.0
8187,140.Summer_Tanager/Summer_Tanager_0111_139605.jpg,140,1,126.0,146.0,177.0,114.0
2386,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,42,1,18.0,36.0,457.0,354.0
8263,141.Artic_Tern/Artic_Tern_0133_141069.jpg,141,1,151.0,65.0,275.0,214.0
6440,110.Geococcyx/Geococcyx_0096_104369.jpg,110,1,146.0,137.0,272.0,207.0
1322,024.Red_faced_Cormorant/Red_Faced_Cormorant_0052_796316.jpg,24,1,30.0,64.0,288.0,225.0
1326,024.Red_faced_Cormorant/Red_Faced_Cormorant_0028_796322.jpg,24,1,58.0,58.0,180.0,382.0
7555,129.Song_Sparrow/Song_Sparrow_0121_121203.jpg,129,1,117.0,116.0,170.0,287.0
2182,039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg,39,1,37.0,118.0,172.0,151.0
8205,140.Summer_Tanager/Summer_Tanager_0116_139923.jpg,140,1,94.0,151.0,319.0,151.0
11535,196.House_Wren/House_Wren_0088_187243.jpg,196,1,150.0,91.0,128.0,174.0
8008,137.Cliff_Swallow/Cliff_Swallow_0094_133114.jpg,137,1,127.0,112.0,134.0,180.0
5577,096.Hooded_Oriole/Hooded_Oriole_0070_90221.jpg,96,1,154.0,84.0,275.0,180.0
9361,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0090_161507.jpg,160,1,170.0,79.0,227.0,234.0
5382,092.Nighthawk/Nighthawk_0027_84697.jpg,92,1,186.0,107.0,255.0,161.0
8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,137,1,70.0,33.0,300.0,427.0
1248,023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg,23,1,56.0,38.0,369.0,273.0
10107,172.Nashville_Warbler/Nashville_Warbler_0068_167266.jpg,172,1,151.0,104.0,205.0,143.0
4770,082.Ringed_Kingfisher/Ringed_Kingfisher_0077_72872.jpg,82,1,122.0,48.0,227.0,285.0
1781,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0031_26401.jpg,32,1,28.0,45.0,467.0,260.0
11116,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0110_181188.jpg,189,1,59.0,87.0,277.0,350.0
64,002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,2,1,60.0,128.0,438.0,106.0
9415,161.Blue_winged_Warbler/Blue_Winged_Warbler_0059_162064.jpg,161,1,15.0,69.0,246.0,341.0
9864,168.Kentucky_Warbler/Kentucky_Warbler_0008_165369.jpg,168,1,112.0,107.0,273.0,158.0
1189,022.Chuck_will_Widow/Chuck_Will_Widow_0037_796961.jpg,22,1,60.0,105.0,256.0,310.0
2956,052.Pied_billed_Grebe/Pied_Billed_Grebe_0119_35377.jpg,52,1,34.0,83.0,284.0,174.0
4878,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0072_795438.jpg,84,1,169.0,80.0,259.0,220.0
3077,054.Blue_Grosbeak/Blue_Grosbeak_0079_36656.jpg,54,1,141.0,62.0,174.0,334.0
7579,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,130,1,89.0,70.0,358.0,315.0
11232,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0013_182721.jpg,191,1,71.0,41.0,219.0,429.0
2277,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,40,1,143.0,93.0,286.0,199.0
9156,156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg,156,1,102.0,135.0,374.0,197.0
4435,077.Tropical_Kingbird/Tropical_Kingbird_0098_69642.jpg,77,1,44.0,70.0,260.0,397.0
7304,125.Lincoln_Sparrow/Lincoln_Sparrow_0084_117492.jpg,125,1,39.0,175.0,330.0,209.0
9450,161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,161,1,169.0,112.0,258.0,154.0
3121,054.Blue_Grosbeak/Blue_Grosbeak_0111_36841.jpg,54,1,17.0,152.0,259.0,260.0
8819,150.Sage_Thrasher/Sage_Thrasher_0106_155618.jpg,150,1,119.0,76.0,275.0,291.0
10774,183.Northern_Waterthrush/Northern_Waterthrush_0051_177120.jpg,183,1,49.0,136.0,313.0,222.0
10246,174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,174,1,44.0,162.0,305.0,208.0
3609,063.Ivory_Gull/Ivory_Gull_0039_49412.jpg,63,1,92.0,26.0,386.0,304.0
9078,155.Warbling_Vireo/Warbling_Vireo_0014_158412.jpg,155,1,93.0,70.0,250.0,252.0
10075,172.Nashville_Warbler/Nashville_Warbler_0128_166444.jpg,172,1,149.0,126.0,299.0,184.0
5357,092.Nighthawk/Nighthawk_0034_82578.jpg,92,1,3.0,35.0,422.0,177.0
3866,067.Anna_Hummingbird/Anna_Hummingbird_0127_56520.jpg,67,1,98.0,187.0,192.0,152.0
1500,027.Shiny_Cowbird/Shiny_Cowbird_0064_796848.jpg,27,1,60.0,118.0,274.0,187.0
2564,045.Northern_Fulmar/Northern_Fulmar_0048_43672.jpg,45,1,95.0,104.0,294.0,216.0
7117,122.Harris_Sparrow/Harris_Sparrow_0011_116597.jpg,122,1,76.0,128.0,255.0,126.0
1508,027.Shiny_Cowbird/Shiny_Cowbird_0001_796860.jpg,27,1,93.0,64.0,225.0,179.0
5314,091.Mockingbird/Mockingbird_0059_82126.jpg,91,1,28.0,44.0,363.0,286.0
6810,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0064_110664.jpg,117,1,102.0,69.0,295.0,246.0
9516,162.Canada_Warbler/Canada_Warbler_0041_162418.jpg,162,1,266.0,100.0,121.0,160.0
5058,087.Mallard/Mallard_0005_76026.jpg,87,1,11.0,66.0,445.0,293.0
358,007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,7,1,90.0,100.0,225.0,314.0
8065,138.Tree_Swallow/Tree_Swallow_0111_135253.jpg,138,1,106.0,94.0,156.0,188.0
5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,94,1,101.0,44.0,343.0,217.0
10550,180.Wilson_Warbler/Wilson_Warbler_0070_175169.jpg,180,1,142.0,85.0,214.0,295.0
8963,153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,153,1,97.0,201.0,389.0,208.0
11363,193.Bewick_Wren/Bewick_Wren_0124_184771.jpg,193,1,112.0,177.0,261.0,119.0
2320,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,41,1,60.0,126.0,112.0,100.0
3817,066.Western_Gull/Western_Gull_0073_54118.jpg,66,1,178.0,73.0,246.0,229.0
9646,164.Cerulean_Warbler/Cerulean_Warbler_0033_797176.jpg,164,1,19.0,132.0,251.0,258.0
10709,182.Yellow_Warbler/Yellow_Warbler_0069_176346.jpg,182,1,94.0,154.0,199.0,243.0
9731,166.Golden_winged_Warbler/Golden_Winged_Warbler_0061_164516.jpg,166,1,93.0,86.0,332.0,276.0
232,004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,4,1,116.0,37.0,144.0,453.0
4193,072.Pomarine_Jaeger/Pomarine_Jaeger_0036_61410.jpg,72,1,72.0,23.0,268.0,460.0
7099,122.Harris_Sparrow/Harris_Sparrow_0029_116516.jpg,122,1,73.0,55.0,307.0,310.0
1720,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0077_26222.jpg,31,1,14.0,101.0,254.0,376.0
3040,053.Western_Grebe/Western_Grebe_0028_36196.jpg,53,1,113.0,64.0,302.0,144.0
9129,156.White_eyed_Vireo/White_Eyed_Vireo_0126_159341.jpg,156,1,122.0,144.0,133.0,120.0
2686,047.American_Goldfinch/American_Goldfinch_0043_31993.jpg,47,1,166.0,38.0,309.0,345.0
8400,143.Caspian_Tern/Caspian_Tern_0027_145899.jpg,143,1,30.0,3.0,346.0,448.0
3518,061.Heermann_Gull/Heermann_Gull_0142_45798.jpg,61,1,106.0,54.0,351.0,249.0
3781,066.Western_Gull/Western_Gull_0051_54320.jpg,66,1,72.0,91.0,348.0,266.0
3784,066.Western_Gull/Western_Gull_0124_53838.jpg,66,1,68.0,97.0,330.0,208.0
7845,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0033_129435.jpg,134,1,73.0,75.0,242.0,311.0
9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023.jpg,165,1,166.0,111.0,138.0,138.0
1904,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0051_26988.jpg,34,1,26.0,68.0,360.0,404.0
11640,198.Rock_Wren/Rock_Wren_0122_189042.jpg,198,1,108.0,70.0,295.0,282.0
957,018.Spotted_Catbird/Spotted_Catbird_0004_796804.jpg,18,1,76.0,113.0,377.0,242.0
2881,050.Eared_Grebe/Eared_Grebe_0062_34249.jpg,50,1,106.0,48.0,331.0,239.0
2114,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0108_29712.jpg,38,1,167.0,133.0,185.0,306.0
5872,101.White_Pelican/White_Pelican_0056_97071.jpg,101,1,1.0,111.0,332.0,388.0
5288,091.Mockingbird/Mockingbird_0097_79951.jpg,91,1,112.0,43.0,228.0,223.0
8881,152.Blue_headed_Vireo/Blue_Headed_Vireo_0020_155994.jpg,152,1,128.0,128.0,149.0,138.0
3052,053.Western_Grebe/Western_Grebe_0050_36163.jpg,53,1,26.0,44.0,312.0,271.0
11162,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0059_794709.jpg,190,1,73.0,114.0,133.0,271.0
1358,025.Pelagic_Cormorant/Pelagic_Cormorant_0062_23623.jpg,25,1,71.0,45.0,230.0,343.0
2838,050.Eared_Grebe/Eared_Grebe_0038_34321.jpg,50,1,111.0,50.0,282.0,169.0
4199,073.Blue_Jay/Blue_Jay_0052_63148.jpg,73,1,165.0,30.0,306.0,241.0
11447,195.Carolina_Wren/Carolina_Wren_0065_186517.jpg,195,1,119.0,195.0,232.0,222.0
11396,194.Cactus_Wren/Cactus_Wren_0075_186066.jpg,194,1,32.0,77.0,250.0,299.0
3695,064.Ring_billed_Gull/Ring_Billed_Gull_0101_51375.jpg,64,1,104.0,32.0,347.0,252.0
4439,077.Tropical_Kingbird/Tropical_Kingbird_0102_69654.jpg,77,1,170.0,133.0,127.0,290.0
2279,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,40,1,81.0,93.0,146.0,310.0
43,001.Black_footed_Albatross/Black_Footed_Albatross_0038_212.jpg,1,1,137.0,64.0,287.0,156.0
11606,197.Marsh_Wren/Marsh_Wren_0027_188376.jpg,197,1,171.0,14.0,143.0,261.0
6130,105.Whip_poor_Will/Whip_Poor_Will_0026_100456.jpg,105,1,92.0,24.0,356.0,319.0
1850,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0049_26766.jpg,33,1,203.0,117.0,147.0,334.0
3260,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0084_39053.jpg,57,1,7.0,26.0,473.0,398.0
11532,196.House_Wren/House_Wren_0094_187226.jpg,196,1,33.0,80.0,346.0,247.0
11732,200.Common_Yellowthroat/Common_Yellowthroat_0104_190489.jpg,200,1,75.0,57.0,287.0,371.0
7144,122.Harris_Sparrow/Harris_Sparrow_0065_116435.jpg,122,1,192.0,52.0,249.0,331.0
1074,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,20,1,48.0,120.0,190.0,207.0
4857,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0019_795398.jpg,84,1,57.0,24.0,238.0,252.0
4935,085.Horned_Lark/Horned_Lark_0043_74450.jpg,85,1,47.0,138.0,393.0,237.0
662,013.Bobolink/Bobolink_0104_10273.jpg,13,1,207.0,94.0,156.0,171.0
2616,046.Gadwall/Gadwall_0086_31346.jpg,46,1,133.0,95.0,230.0,105.0
9833,168.Kentucky_Warbler/Kentucky_Warbler_0038_795909.jpg,168,1,131.0,126.0,239.0,132.0
9881,168.Kentucky_Warbler/Kentucky_Warbler_0041_795888.jpg,168,1,2.0,15.0,324.0,238.0
1458,026.Bronzed_Cowbird/Bronzed_Cowbird_0009_24033.jpg,26,1,79.0,81.0,238.0,324.0
8085,138.Tree_Swallow/Tree_Swallow_0108_135068.jpg,138,1,68.0,63.0,341.0,239.0
2587,045.Northern_Fulmar/Northern_Fulmar_0046_43760.jpg,45,1,61.0,14.0,317.0,263.0
2408,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,42,1,199.0,116.0,121.0,141.0
4620,080.Green_Kingfisher/Green_Kingfisher_0066_71200.jpg,80,1,50.0,92.0,201.0,152.0
4269,074.Florida_Jay/Florida_Jay_0071_64993.jpg,74,1,115.0,76.0,187.0,399.0
11236,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0007_182728.jpg,191,1,115.0,101.0,211.0,223.0
3272,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0020_39152.jpg,57,1,63.0,85.0,265.0,295.0
2137,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0006_29362.jpg,38,1,124.0,118.0,179.0,213.0
7695,132.White_crowned_Sparrow/White_Crowned_Sparrow_0114_127027.jpg,132,1,98.0,45.0,282.0,247.0
8668,148.Green_tailed_Towhee/Green_Tailed_Towhee_0068_154783.jpg,148,1,134.0,145.0,115.0,145.0
7103,122.Harris_Sparrow/Harris_Sparrow_0056_116532.jpg,122,1,151.0,94.0,283.0,177.0
8918,152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,152,1,113.0,102.0,242.0,292.0
8733,149.Brown_Thrasher/Brown_Thrasher_0121_155320.jpg,149,1,192.0,76.0,281.0,215.0
1945,035.Purple_Finch/Purple_Finch_0092_27264.jpg,35,1,75.0,33.0,318.0,361.0
3054,053.Western_Grebe/Western_Grebe_0025_36251.jpg,53,1,32.0,73.0,305.0,273.0
5215,090.Red_breasted_Merganser/Red_Breasted_Merganser_0021_79168.jpg,90,1,126.0,101.0,364.0,144.0
3443,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0067_45156.jpg,60,1,144.0,50.0,307.0,253.0
5657,097.Orchard_Oriole/Orchard_Oriole_0039_91267.jpg,97,1,123.0,128.0,335.0,127.0
9277,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0081_159963.jpg,158,1,88.0,119.0,387.0,204.0
5729,098.Scott_Oriole/Scott_Oriole_0022_92356.jpg,98,1,187.0,158.0,196.0,114.0
1684,030.Fish_Crow/Fish_Crow_0079_26030.jpg,30,1,94.0,77.0,308.0,172.0
4027,070.Green_Violetear/Green_Violetear_0013_795684.jpg,70,1,199.0,60.0,283.0,267.0
10440,178.Swainson_Warbler/Swainson_Warbler_0041_794893.jpg,178,1,12.0,14.0,424.0,260.0
404,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,8,1,96.0,79.0,313.0,112.0
6681,115.Brewer_Sparrow/Brewer_Sparrow_0032_796702.jpg,115,1,43.0,52.0,201.0,394.0
10451,178.Swainson_Warbler/Swainson_Warbler_0043_794865.jpg,178,1,51.0,13.0,305.0,172.0
9345,159.Black_and_white_Warbler/Black_And_White_Warbler_0046_160202.jpg,159,1,68.0,125.0,241.0,159.0
6617,114.Black_throated_Sparrow/Black_Throated_Sparrow_0027_107278.jpg,114,1,239.0,164.0,137.0,188.0
4694,081.Pied_Kingfisher/Pied_Kingfisher_0026_71875.jpg,81,1,233.0,79.0,238.0,173.0
626,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0026_8545.jpg,12,1,129.0,140.0,204.0,188.0
1839,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0002_26715.jpg,33,1,59.0,113.0,297.0,181.0
4111,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0048_797087.jpg,71,1,122.0,52.0,247.0,214.0
9948,170.Mourning_Warbler/Mourning_Warbler_0014_166427.jpg,170,1,38.0,60.0,450.0,229.0
3850,067.Anna_Hummingbird/Anna_Hummingbird_0069_56933.jpg,67,1,29.0,61.0,436.0,213.0
5642,097.Orchard_Oriole/Orchard_Oriole_0032_91201.jpg,97,1,208.0,96.0,120.0,126.0
1714,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0096_26204.jpg,31,1,34.0,183.0,170.0,274.0
2343,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,41,1,136.0,87.0,196.0,108.0
598,011.Rusty_Blackbird/Rusty_Blackbird_0048_6632.jpg,11,1,127.0,142.0,366.0,182.0
3334,058.Pigeon_Guillemot/Pigeon_Guillemot_0064_40044.jpg,58,1,213.0,77.0,181.0,149.0
9526,162.Canada_Warbler/Canada_Warbler_0024_162218.jpg,162,1,174.0,95.0,102.0,148.0
164,003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,3,1,0.0,74.0,443.0,200.0
11351,193.Bewick_Wren/Bewick_Wren_0004_185202.jpg,193,1,89.0,76.0,264.0,188.0
8422,144.Common_Tern/Common_Tern_0094_148309.jpg,144,1,142.0,2.0,357.0,322.0
11767,200.Common_Yellowthroat/Common_Yellowthroat_0075_190900.jpg,200,1,177.0,18.0,201.0,263.0
2080,037.Acadian_Flycatcher/Acadian_Flycatcher_0068_795590.jpg,37,1,52.0,45.0,234.0,431.0
4093,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0005_797062.jpg,71,1,3.0,4.0,493.0,329.0
7645,131.Vesper_Sparrow/Vesper_Sparrow_0020_125794.jpg,131,1,133.0,70.0,203.0,388.0
951,017.Cardinal/Cardinal_0097_17396.jpg,17,1,193.0,114.0,224.0,198.0
4405,076.Dark_eyed_Junco/Dark_Eyed_Junco_0109_66326.jpg,76,1,32.0,25.0,320.0,413.0
289,006.Least_Auklet/Least_Auklet_0015_795065.jpg,6,1,99.0,102.0,195.0,209.0
5962,102.Western_Wood_Pewee/Western_Wood_Pewee_0008_795043.jpg,102,1,230.0,19.0,166.0,290.0
7728,132.White_crowned_Sparrow/White_Crowned_Sparrow_0105_126818.jpg,132,1,215.0,113.0,262.0,218.0
562,011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,11,1,95.0,64.0,270.0,238.0
4024,070.Green_Violetear/Green_Violetear_0047_795677.jpg,70,1,90.0,135.0,299.0,333.0
3676,064.Ring_billed_Gull/Ring_Billed_Gull_0063_51256.jpg,64,1,167.0,72.0,260.0,246.0
11601,197.Marsh_Wren/Marsh_Wren_0018_188363.jpg,197,1,137.0,90.0,246.0,145.0
4437,077.Tropical_Kingbird/Tropical_Kingbird_0014_69647.jpg,77,1,162.0,86.0,157.0,183.0
2342,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,41,1,38.0,144.0,218.0,255.0
6983,120.Fox_Sparrow/Fox_Sparrow_0092_114774.jpg,120,1,4.0,73.0,381.0,318.0
5770,099.Ovenbird/Ovenbird_0003_92910.jpg,99,1,148.0,50.0,201.0,441.0
5109,088.Western_Meadowlark/Western_Meadowlark_0001_78676.jpg,88,1,257.0,70.0,113.0,209.0
5596,096.Hooded_Oriole/Hooded_Oriole_0068_90397.jpg,96,1,22.0,109.0,274.0,240.0
4022,070.Green_Violetear/Green_Violetear_0005_795666.jpg,70,1,131.0,55.0,275.0,260.0
465,009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,9,1,48.0,86.0,126.0,104.0
4032,070.Green_Violetear/Green_Violetear_0089_795698.jpg,70,1,16.0,43.0,107.0,144.0
477,009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,9,1,58.0,48.0,291.0,395.0
1056,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,19,1,26.0,104.0,344.0,218.0
8801,150.Sage_Thrasher/Sage_Thrasher_0104_155529.jpg,150,1,176.0,104.0,300.0,225.0
7420,127.Savannah_Sparrow/Savannah_Sparrow_0014_120072.jpg,127,1,71.0,77.0,242.0,297.0
1921,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0024_27057.jpg,34,1,80.0,134.0,190.0,121.0
11383,194.Cactus_Wren/Cactus_Wren_0080_185901.jpg,194,1,213.0,117.0,135.0,222.0
4714,081.Pied_Kingfisher/Pied_Kingfisher_0063_71999.jpg,81,1,31.0,42.0,235.0,189.0
8612,147.Least_Tern/Least_Tern_0114_153840.jpg,147,1,99.0,125.0,228.0,119.0
4456,077.Tropical_Kingbird/Tropical_Kingbird_0001_69958.jpg,77,1,83.0,57.0,368.0,257.0
11696,199.Winter_Wren/Winter_Wren_0128_190093.jpg,199,1,82.0,234.0,122.0,152.0
1100,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg,20,1,105.0,64.0,349.0,201.0
11264,192.Downy_Woodpecker/Downy_Woodpecker_0073_184430.jpg,192,1,122.0,77.0,290.0,255.0
9454,161.Blue_winged_Warbler/Blue_Winged_Warbler_0037_161999.jpg,161,1,99.0,123.0,240.0,209.0
3123,054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg,54,1,161.0,28.0,220.0,323.0
11569,197.Marsh_Wren/Marsh_Wren_0006_188126.jpg,197,1,53.0,68.0,431.0,215.0
2798,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0041_33396.jpg,49,1,244.0,83.0,177.0,194.0
860,016.Painted_Bunting/Painted_Bunting_0005_15202.jpg,16,1,28.0,67.0,372.0,225.0
972,018.Spotted_Catbird/Spotted_Catbird_0022_796821.jpg,18,1,27.0,110.0,242.0,346.0
11599,197.Marsh_Wren/Marsh_Wren_0109_188329.jpg,197,1,113.0,46.0,317.0,324.0
8653,148.Green_tailed_Towhee/Green_Tailed_Towhee_0074_154915.jpg,148,1,54.0,26.0,317.0,457.0
5418,093.Clark_Nutcracker/Clark_Nutcracker_0067_85302.jpg,93,1,41.0,74.0,283.0,245.0
8884,152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg,152,1,38.0,201.0,225.0,189.0
8406,144.Common_Tern/Common_Tern_0084_147980.jpg,144,1,109.0,110.0,296.0,140.0
1334,024.Red_faced_Cormorant/Red_Faced_Cormorant_0073_796332.jpg,24,1,82.0,70.0,137.0,308.0
5980,103.Sayornis/Sayornis_0036_98323.jpg,103,1,113.0,153.0,164.0,269.0
11556,197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,197,1,220.0,103.0,258.0,256.0
3920,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0096_57505.jpg,68,1,27.0,95.0,225.0,126.0
4876,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0069_795435.jpg,84,1,51.0,73.0,213.0,146.0
781,015.Lazuli_Bunting/Lazuli_Bunting_0074_14854.jpg,15,1,199.0,95.0,194.0,231.0
641,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0087_8358.jpg,12,1,111.0,120.0,179.0,157.0
11622,198.Rock_Wren/Rock_Wren_0096_188966.jpg,198,1,195.0,112.0,255.0,173.0
5782,099.Ovenbird/Ovenbird_0011_92451.jpg,99,1,130.0,102.0,257.0,169.0
995,018.Spotted_Catbird/Spotted_Catbird_0001_796797.jpg,18,1,46.0,41.0,163.0,270.0
7750,133.White_throated_Sparrow/White_Throated_Sparrow_0050_129051.jpg,133,1,171.0,96.0,219.0,211.0
10189,174.Palm_Warbler/Palm_Warbler_0093_170499.jpg,174,1,139.0,78.0,280.0,275.0
7696,132.White_crowned_Sparrow/White_Crowned_Sparrow_0122_128577.jpg,132,1,244.0,114.0,245.0,183.0
9024,154.Red_eyed_Vireo/Red_Eyed_Vireo_0056_156968.jpg,154,1,15.0,67.0,271.0,222.0
4471,077.Tropical_Kingbird/Tropical_Kingbird_0086_69759.jpg,77,1,68.0,95.0,157.0,351.0
11529,196.House_Wren/House_Wren_0035_187708.jpg,196,1,34.0,210.0,283.0,152.0
9703,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0014_163801.jpg,165,1,236.0,95.0,238.0,139.0
9192,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0009_794976.jpg,157,1,1.0,6.0,494.0,396.0
7288,125.Lincoln_Sparrow/Lincoln_Sparrow_0090_117857.jpg,125,1,104.0,61.0,248.0,216.0
1091,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,20,1,128.0,92.0,269.0,180.0
8800,150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg,150,1,102.0,71.0,164.0,265.0
10223,174.Palm_Warbler/Palm_Warbler_0001_170297.jpg,174,1,197.0,107.0,165.0,118.0
10248,175.Pine_Warbler/Pine_Warbler_0007_171523.jpg,175,1,27.0,112.0,261.0,169.0
6773,116.Chipping_Sparrow/Chipping_Sparrow_0036_107695.jpg,116,1,137.0,89.0,239.0,188.0
9218,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0032_159632.jpg,157,1,175.0,51.0,272.0,216.0
4244,073.Blue_Jay/Blue_Jay_0070_63684.jpg,73,1,212.0,134.0,225.0,119.0
1184,022.Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg,22,1,50.0,98.0,325.0,238.0
5612,096.Hooded_Oriole/Hooded_Oriole_0111_89988.jpg,96,1,53.0,83.0,334.0,211.0
7250,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0081_795215.jpg,124,1,165.0,61.0,266.0,267.0
11739,200.Common_Yellowthroat/Common_Yellowthroat_0028_190527.jpg,200,1,125.0,71.0,238.0,373.0
1955,035.Purple_Finch/Purple_Finch_0114_27837.jpg,35,1,111.0,65.0,169.0,226.0
2205,039.Least_Flycatcher/Least_Flycatcher_0081_30380.jpg,39,1,172.0,86.0,161.0,208.0
7941,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,136,1,192.0,76.0,243.0,224.0
7328,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,126,1,31.0,52.0,366.0,338.0
7649,131.Vesper_Sparrow/Vesper_Sparrow_0017_125534.jpg,131,1,74.0,131.0,189.0,270.0
9063,155.Warbling_Vireo/Warbling_Vireo_0104_158800.jpg,155,1,89.0,109.0,179.0,146.0
1103,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0012_21961.jpg,20,1,98.0,94.0,273.0,198.0
10252,175.Pine_Warbler/Pine_Warbler_0074_172061.jpg,175,1,134.0,115.0,349.0,244.0
6184,106.Horned_Puffin/Horned_Puffin_0012_100763.jpg,106,1,73.0,38.0,408.0,179.0
4342,075.Green_Jay/Green_Jay_0094_65775.jpg,75,1,174.0,107.0,163.0,107.0
5992,103.Sayornis/Sayornis_0109_98906.jpg,103,1,95.0,54.0,374.0,182.0
11364,193.Bewick_Wren/Bewick_Wren_0099_185288.jpg,193,1,246.0,44.0,170.0,253.0
9530,162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,162,1,139.0,103.0,216.0,191.0
1055,019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,19,1,92.0,70.0,354.0,194.0
1175,021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,21,1,49.0,73.0,385.0,322.0
